,tweet_raw_text,task_1
539,ये देखो तथाकथित पिछड़े समाज का नेता जो पिछड़ी जाति की नेता के ख़िलाफ़ ब्राह्मण का सपोर्ट करेगा।इस दोगले नेता की दुकान भी इस बार बंद ही हो जायेगी।,HOF
540,:  गरीबी लेती है हर इम्तिहान गरीबो की जानवरसे बत्तर हालत कर देती इंसानों की  मजबूरी में जब बन्ध जाती बैलों की जगह सोचो कुछ तो…,NOT
541,"हमारी तो मम्मी ही सारी कवायद पूरी कर देती थी ,  पापा को बताने की नौबत ही नहीं आती थी😐",NOT
542,":  दिल्ली  सांसद , 70 विधायक , 3 मेयर कोई भी सीलिंग नही रोक पाया फिर बोलते हैं वोट हमे दे बेशर्म मेरा वोट कांग्रेस को",HOF
543,सब मिलकर प्रेम से बोलो  : - नाईस पिक्चर https : //t.co/NUqkPPhcbx,NOT
544,":  बीजेपी प्रत्याशी निरहुआ का कॉन्फिडेंस- कोई हराने वाला पैदा नहीं हुआ ,  भगवान का लिखा भी मिटा सकता हूं  https : //t.co/TfsrlO3IJN",NOT
545,":  बनारस से भी ज्यादा दिलचस्प सीट भोपाल है। क्यों कि यहां.. ""भगवे"" का मुकाबला ""भड़वे"" से है।🤣🤣",HOF
546,"तुमसे ज्यादा खुल्लम खुल्ला नीचता करने वाला आज तक इस धरती पर पैदा ही नहीं हुआ।  तुम उन सरगनाओ के भी सरगना है जो इस दुनिया में धूर्तता के जन्म के लिए जिम्मेदार हैं।    तुम बुरे नहीं ,  गन्दे आदमी हो।",HOF
547,":   सर ,  आज कल की शिक्षा प्रणाली एक व्यापार की तरह ही बन कर रह गई है। बच्चे अपने संस्कार और संस्कृति को…",NOT
548,:  पतन का इससे बड़ा उदाहरण क्या होगा  85% हिंदुओ के बीच खड़ा मुसलमान उनकी बहन बेटियों की चड्डी का रंग बता रहा था और वो तालि…,HOF
549,"अबे भाेश्री के ,  तु बंगाल के बारे में अपना सोच आपने पास रख दिया कर। तु साला कुत्ता जो आज सोचता है ना ,  बंगाली वो कल सोच चुका था। सामने आया तो गोबर मुंह में डाल दूंगा। चला मौलाना प्रमोद बंगाल सुधारने!",HOF
550,सिर्फ़ सरकारें बदलती हैं हालात नहीं बदलते l  कांग्रेस शासित राजस्थान की जेल में फिर एक मुसलमान  क़ैदी की हत्या (लिंचिंग) l   कांग्रेस शासन में राजस्थान में तीसरी लिंचिंग हो गई कांग्रेस सिर्फ भाजपा का डर दिखाकर वोट लेती है!  बोलो कांग्रेसियों क्या इसीलिए तुम्हें वोट दिया गया था?,HOF
551,":  सोशल मीडिया वह रडार है ,  जो हवा में फेंके जाने वाले हर झूठ को पकड़ लेता है।",NOT
552,"और सर ,  मानशिकता नहीं ,  मानसिकता होती है ,  आप तो हिन्दी के ज्ञयानी हो ,  खुद तो सही लिखना सीखो",NOT
553,"व्यापारियों को डरा कर पैसा वसूल कर रही है सरकार  Modi is fascist  ,  hitler.",HOF
554,":  Tejashwi yadav ने कहा ,  हमारे नीतीश चाचा का चेहरा एकदम उतर गया है ,  हमें तरस आता है  | | @yada…",NOT
555,"अर्ज किया है  ""मत फेंको इतना कि बादलों में छेद हो जाए  क्या पता ....  तुम भेजो यहाँ से प्लेन ,  वो रेडार में कैद जाए""",NOT
556,:  इनको तो क्या इनके नाज़ायज़ बाप को ही शर्म नहीं आयी साल कांग्रेस को ही गालियां दे दे के उसी के cbi rbi पुलिस ed ec एयरपोर्ट्…,HOF
557,जहाँ चुनाव होना बाकि हो और अपने रिस्तेदार हो तो उन्हें ये बताए. अगर हमारे समाज ने मोदी जी को ज्यादा से ज्यादा संख्या में वोट नही दिया तो विधर्मी *बांग्लादेशी मुसलमान और रोहिंग्या मुसलमान* कुछ ऐसा हाल करेंगे जैसा वे कोलकत्ता में कर रहे हैं।अभी भी वक्त है जाग जाओ!  घरों से निकलो👇,HOF
558,भाई  फोल्लोविंग  कर डिजिये जी,NOT
559,लेकिन गुजराती शर्मिंदा है कि आप गुजराती हो,HOF
560,तेरा बकवास मई को बंद हो जाएगा हिंदुस्तान में मोदी सरकार दोबारा बनेगी तेरी सरकार का जाना निश्चित है तू सीएम नहीं रहेगा सुनिधि सरकारे जानी है तूने जो नक्सलवादियों का सहयोग किया है उसमें तेरा सूपड़ा साफ तू कितना ही चला दे बचेगा नहीं जितनी बेईमानी करनी है करले मई तक,HOF
561,"पिछले लोकसभा चुनावों मे मोदी जी की तुलना चायवाला-नीच आदि से कर चुनाव का ध्रुवीकरण करने वाले मणिशंकर अय्यर जी को शायद इसबार सांप सूंघ गया , कुछ बोलते क्यों नहीं? Twitter पर अपना एकाउंट भी नही बनाया ,  क्या इतनी ज्यादा फट गई है उनकी?",HOF
562,नवजोत सिंह सिद्धू बोले - 'मोदी उस दुल्हन की तरह जो रोटियां कम बेलती है चूड़ियां ज्यादा खनकाती है'. तो मैं भी ये कहती हूँ की नवजोत सिंह सुद्धू उस हिजड़े की तरह है जो नाचता कम है और तालिया ज्यादा बजाता है.,HOF
563,:  56” का फेँँकूगिरी कब बन्दहोगा? कहते हैं कि उनके पास1987-88 में एक डिजिटल कैमरा और1988…,HOF
564,"मोदीजी के उस बयान से जुड़ा ट्वीट डिलीट कर दिया है जिसमें वे बता रहे हैं कि बादलों की वजह से रडार काम नहीं करता इसलिए मैंने खराब मौसम के बावजूद एयर स्ट्राइक करने का सिग्नल दिया था ""रक्षा विशेषज्ञ भौंचक"" https : //t.co/0HCM7ZOT7q",NOT
565,"ISIS का दावा ,  हमने भारत मे प्रांत की स्थापना की  https : //t.co/auKyZQUfHx",NOT
566,":  🙏🏼 दोस्तों ऐसी गर्मी में अगर हाईवे पर इस तरह से कोई लोगों को देखें तो जरूर से मदद करिये।  जात पात मत देखना ! 🙏🏼 "" धन्यवा…",NOT
567,बिहार में यादवों की संख्या लगभग परसेंट है परसेंट यादव सारे करोड़ बिहारियों का प्रतिनिधित्व नहीं कर सकते यह लालू के पक्षधर रहे हैं और हो रहेंगे लालू यादव बिहार की राजनीति से अलग हो चुके हैं और उनका सितारा डूब चुका है अब तो सिर्फ और सिर्फ भाजपा,HOF
568,":  माता पिता तो हर जीव के होते हैं ,  पर वे भक्ति नहीं कर सकते। मनुष्य जन्म में हम अपने वास्तविक माता…",NOT
569,:  आप के बारे में अफवा फैला कर तो बंदा CM बन गया😊😊😊,NOT
570,:  हाय री किस्मत  यह भी अभी होना था-- कांग्रेस यह मोदी तो हमें से पर ला कर छोड़ेगा…,NOT
571,":  शरीर से प्रेम है तो व्यायाम करें ,     आत्मा से प्रेम है तो ध्यान करें ,   देश से प्रेम है तो मतदान अवश्य करें।          🙏…",NOT
572,:  यूपी सरकार में माल बनाने में no-1 मंत्री है मौर्या जी इनका ध्यान सिर्फ पैसे और उड़न खटोला पर रहता है।भाजपा को इन लोगों ने क…,HOF
573,":  बाबा ज्ञानेंद्र का नया ज्ञान &gt ;  इतना क्लाउड है विमान राडार की पकड़ में नहीं आयेंगे ,  सच में इतना ज्ञान इनके सिवा किसी…",NOT
574,"अच्छे दिन भी आए हैं ,  बादलों के कारण दिख नहीं रहे.",NOT
575,":  #नोटा भी वोट ही हैं माननीय।  ऐसा कहना की आपको #नोटा का अर्थ पता होता तो आप ऐसा ना कहती ,  ये आपका अपमान होगा। पर समझने वा…",NOT
576,आजमखान चड्डी का कलर चेक करता है तो आपके प्रिय प्यारे अखिलेश थानेदार आजम को  डाटने की जगह बोलते हैं अच्छी तरह से चेक करना ऐसा थानेदार,HOF
577,":  जहां संखों लहर मेहर की उपजै , कहर नहीं जहां कोई। दास गरीब अचल अविनाशी ,  सुख का सागर सोई।। असली भगति वेद शा…",NOT
578,:  मेरे दिन के ख्यालो मे मेरे रात के ख्वाबों मे मेरी सुबह मेरी शाम मे मेरे हर पल के इंतजार मे कभी #खुशी बनके तो कभी गम बनके हर प…,NOT
579,कोई नहीं मिला तो मैं आ जाता हूँ,NOT
580,बेटा पहले आपनी नौकरी तो कर ले वरना राहुल बाबा तेरी पगार काट लेगे,NOT
581,जी पूरी कोशिश करता हूं भ्रष्टाचार उजागर करने का,NOT
582,"इस बार सोनिया जामा मस्जिद नहीं गई   न कोई पार्टी वाले इफ्तार पार्टी दे रहे है  हिन्दू जागा ,  शैतान भागा",HOF
583,:  मई  किसानों के दुख गये  मई  बेरोजगारी  गई   मई  नफरत गईं   मई  तानाशाही गईं  मई  भाजपा गईं   मई मोदी सर…,NOT
584,":  कैसे चलाया जा सकता है ,  ,  ,   यह तो ,  ,  पेट से सीख कर आये हैं ,  ,  , अभिमन्यु ?????? 👉परनाना जैसे अय्याशी के साथ ,  ,  👉दादी जैसे इमरजें…",NOT
585,":  मोदी ने कहा- मैंने #वायुसेना को बादलों से फायदा मिलने का सुझाव दिया था ,   ओवैसी बोले-आप गजब के एक्सपर्ट हैं नाम के आगे #…",NOT
586,हूतिए अगर तेरे मां बाप ने बुजुर्गों की इज्जत करना सिखाया होता तो मोदी जी को coward और psychopath ना कहता तु। तु तो अपनी पार्टी की औरतों का भी सम्मान नहीं करता।,HOF
587,:  हाथ के कलर से दलित लग रहे हो 😅😅😂😂😂😂,HOF
588,":  प्रिय भोपाल वासियों ,  दिग्विजय सिंह की जमानत जब्त ना करवाई तो फिर क्या करवाया ,  यही वह बन्दा है जिसने हिन्दुओ को आतंकवादी…",HOF
589,:  प्रकाश अम्बेडकर ने पहले ही कहा था कि हम सत्ता में आये तो चुनाव आयुक्त को जेल भेजा जाएगा.  उस समय हंसी आ रही थी पर अब लग…,NOT
590,:  काश ऐसा क़ानून अगर हमारे यहाँ होता तो पूरी सर के साथ तिहाड़ जेल में निर्विरोध चुनाव लड़ रही हो…,HOF
591,आई,NOT
592,":  देखिये :  'जो मोदी जी को बुरा बोल रहा है ,  वो है बुरा'...कह रहा है बिहार का युवा। https : //t.co/akHScipV…",NOT
593,:  कभी नहीं टूटता वो रिश्ता.. जहां निभाने की चाहत दोनो तरफ़ से हो.,NOT
594,":  अरे भाई इन पांडु से क्या बात करते हो ,  ये लोग गन्ने को चूसकर फेक गए सिट्ठी है साले । इन क…",HOF
595,:  भाईयों अभी में मोदी जी को जिताने के लिए काम कर रहा हूं बाद में मोदी जी से काम लेने के लिए आप लोगों की आवाज बनकर बोलूंगा तीन…,NOT
596,":  मौसम की वजह से 'विशेषज्ञ' हवाई हमले की तारीख़ बदलना चाहते थे। मैने उन्हें बताया कि बादल हैं ,  बारिश है ,  तो फ़ायदा है। बादलो…",NOT
597,:  आज चीन के  नेहरु जी के साथ किये धोखे का बदला भी हिन्दुस्तान ने ले लिया ।,NOT
598,:  मुस्कुराहट तुम्ही से मिलती है  दर्द की राहत तुम ही से मिलती है रूठना नहीं कभी मुझसे❣  क्यों कि मुझे जीने की  राहत  तुम…,NOT
599,:  बच्चों से गाली गलोच करवाते देखकर शायद  PM श्री जी मैडम  वाडरा जी से सिर्फ़ इतना ही कहते  नफ़…,HOF
600,:  Hello   Sooji hai ? 😹😹 https : //t.co/00OXZoZ0qu,NOT
601,"2014मेंbjpने बडे़ वादे किए थे हर एक के खाते में15लाख , काला धन वापस लायेंगे अच्छे दिन आयेंगेकाला धनतोआया नहीं उल्टा माल्या , चोकसी , निरव मोदी देश का सफेद धन लेकर भाग गये पूछतेहैं5साल क्या किया तो कहतेहै काँग्रेस ने60साल क्या कियाअरे भाई साल के लिए वोट bjp को दिया था congress को नही",NOT
602,ये मुस्कराहट सलामत रखना मेरे मौला ये फलीस्तीन पैगम्बरों की ज़मी है  बंज़र जरूर है  लेकिन बुज़दिल पैदा नहीं करती।। https : //t.co/VliwD8Vjbu,NOT
603,:  देशभर मे बनाई गयी स्मार्ट सिटी के सारे वोट बीजेपी को जरूर मिलेग  ये सब #बुलेट ट्रेन मे चलने वाले लोग है,NOT
604,":  वो जिसका हाथ पकड़ लेते है ,   चाहे बन्दा कहे मै तेरा नही ,  वो तब भी नही छोड़ते ,  ओर जो कहते है मै तेरा हु उसे तो कैसे छोड़ें…",NOT
605,:  मेरी बात पर अमेरिका की मुहर। #श्रीलंका में हुए बम धमाके और जप्त किया हुआ गोला बारूद को दहलाने के लिए लाये गए…,NOT
606,https : //t.co/2L9TfHl2f5 Inko हमारे देश मे दोगले लोग सेक्युलर कहते है..... या to ye दोगले लोग अंधे है या तैमूर के नाज़ायज़ औलाद है जिनका naam हिन्दू है... और मौका पाते ही खतना कराने को तैयार है https : //t.co/2L9TfHl2f5,HOF
607,:  AAP ने तीन राज्यसभा बेची एक भी दलित को नहीं भेजा  एकमात्र दलित मंत्री राजेन्द्र गौतम के सारे विभाग छीन लिए  पार्टी की…,HOF
608,":  अगर ऐसा था ,  तो खुशियां मनाते😠 क्यों ट्वीट करके अपना समय बर्बाद कर रहे आप।।",NOT
609,देश की जनता किसी को  नहीं बख्शेगी जो गलती करेगा उसको सुनना और सहना भी बढ़ेगा,NOT
610,"विश्वासघात करने वालों , धोखेबाजों , लोगों के सपनों और उम्मीदों को तोड़ने वाले सत्ता पिपासु लोगों को जनता उनकी सही जगह बताने में देर नहीं करती। साजिशों और पालित चमचों द्वारा किसी का चरित्रहनन कर के चुनाव नहीं जीता जाता।",NOT
611,":  कांग्रेस कहती है कि हमारे सैनिकों को मिला सुरक्षा कवच ,  उनको मिला विशेष कानून ही हटा देगी।  कांग्रेस कह रही है कि देशद्रोह का का…",NOT
612,:  चुनाव आयोग ने यह अच्छा किया कि दिल्ली में मतदान शुक्रवार या सोमवार को नहीं बल्कि रविवार को रखा। यह जरूर है कि शिमला-म…,NOT
613,"डाउनलोड GIFkaro ,  भारत की सबसे बड़ी GIF लाइब्रेरी (https : //t.co/ZqLdHVWRzo) - , और हर दिन पायें ₹ नकदी जीतने का मौका । https : //t.co/ows1PIAO31",NOT
614,:  गुजरात के गांव ओ में जातिवादी ओ का आतंक। उपर से पोलिस भी जातिवादी ओ के साथ।,HOF
615,Shukr hai,NOT
616,*खुद में खुदा को देखना*  *ध्यान है* *दुसरों में खुदा को देखना*  *प्रेम है* *खुदा को सब में देखना*  *ज्ञान है* https : //t.co/Txgh4TO3DE,NOT
617,गुजरात उन पांच राज्यों में से एक है जिसमें हालिया दलितों पर अत्याचार में बढ़ोतरी दर्ज हुई हैं गुजरात :  बारात में हुई घुड़चढ़ी तो दलितों के साथ किये तरह तरह के अत्याचार! https : //t.co/U1OSpgs03w,HOF
618,कब डाल दिया👌🌹🌷😊  गुड नून👌🌹,NOT
619,बादल से राडार को चकमा देने वाले के भक्त हो काफी है,NOT
620,":  :  भ्रष्टाचार के खिलाफ थी मेरी लड़ाई ,  मुझे ही देशद्रोही बना दिया गया-    h…",NOT
621,":  सनी देओल चुनाव प्रचार में हैंडपंप लेकर घूम रहा है ,  क्योंकि वो इसने उखाड़ा था.।  और शकीना के चक्कर मे पाकिस्तान ज़िंदाबाद…",NOT
622,:  देश का सामान्य नागरिक ऐसी गलती कर देता तो उसे भी ऐसे ही माफ करते । सामान्य नागरिक को निम्न कोर्ट भी माफ नहीं करता । स…,NOT
623,:  तुम सोच भी नहीं सकते हम कितना सोचते है तुम्हें।,NOT
624,बेटा जिसने इसको लिखा है  उसके बारे में बता दे हांडू,HOF
625,बहन चोद नौकरी करने दिल्ली आते हैं और ग्यान चोदेंगे बड़ी बड़ी... दो कौड़ी की रद्दी की औकात नहीं है. इनकी सालों को बंगाल में गाड़ देना चाहिए बेटीचोद,HOF
626,":  क्या सर अब बितरहित कॉलेज का क्या करना है ,  या तो इसे बंद कर दीजिये या फिर इसके बारे मे सोचिये ,  अब दुख बर्दा…",NOT
627,":  मेरा वोट राजगढ़ में था , अगली बार भोपाल में ट्रांसफर करा के वोट दूंगा--दिग्गी चचा ,   वो मोदी हे अगली बार चुनाव ही खत्म कर…",HOF
628,:  एक तरफ जवानों की शहादत एक तरफ जवानों का अपमान लगता है यही है मोदी का नया हिंदुस्तान। Shame Shame,NOT
629,":  अरे गंवार ,  अनपढ़ तुम्हे इतना भी नहीं पता कि जवान होने से पहले ही उन्होने घर परिवार छोड़ दिया था। रही राजनीति की…",NOT
630,तेरी बहन की चुदाई करने भी लगता है मोदी ही आएगा,HOF
631,Kawhi is HIM,NOT
632,":  पहले बीबी बनाया। फिर अम्मी बनाया ,   फिर अम्मी को बीबी बनाया। फिर बीबी को भाभी बनाया ,   फिर भाभी को बीबी बनाया  बहोत कन्फ…",NOT
633,:  इश्क़ से उसको जो छू लूँ तो महक जाती है बाहों में अपनी जो घेरुं तो जाती है  वो उसका #जिस्म है जैसे कि आग का दरिया अ…,NOT
634,"“कौनसा अंदाज़ है ये तेरी महोब्ब्त का ,  ज़रा हमको भी समझा दे ,  मरने से भी रोकते हो ,  और जीने भी नहीं देते..|",NOT
635,"अरे जी आप कहते हैं की जी में नफ़रत हैं और आप उन्हें सिर्फ़ प्यार देंगे इसीलिए झप्पी भी दी  , आँख भी मार दी लेकिन ये बताइए क्या वोट भी आज मोदी जी को दे दिया ? आप दे भी सकते हो",NOT
636,:  ये वीडियो न्यूज़ चैनलों पर दिखा दे तो मोदीजी वैसे ही जीत जाएंगे लेकिन कोई चैनल दिखायेगा नहीं।  ऐसे में क्यों ना हम ही अप…,NOT
637,"साहेब ने सब कुछ तो लगभग सुना ही दिया है अब बस यही सुनाना बाक़ी रह गया है ,   अगर मुझे #वोट नहीं दिया तो मेरा मरा हुआ मुंह देखोगे। 🤣😂😂",NOT
638,बूथ पे जाओ मोदी लाइन लगी है,NOT
639,:  अंजान आदमी था। प्रधानमंत्री के रोड शो में BHU तक पहुँचना था। उसकी बाइक पर मैं पीछे बैठ गई। ऐसा क्यों करना पड़ा देखिए…,NOT
640,चप्पल तो बीजेपी वालो को लगने वाली हैं मई को,HOF
641,:  ये उस शेर का बेटा है  जो भैंसिया का चारा खा गया और  आज पिंजरे में बंद है..😂😂😂 https : //t.co/zmi34O1Jt6,HOF
642,:  मित्रों छठे चरण का चुनाव हो गया। हम अब अंतिम चरण की ओर आ गये है। भाजपा और NDA की सीटों को लेकर कुछ-कुछ तस्वीरे साफ हो रही…,NOT
643,"मुफ़लिस जो अगर तन की क़बा बेच रहा है ;  वायज भी तो मिंबर पे दुआ बेच रहा है  ;            दोनो को है दरपेश सवाल अपने शिकम का  ;            एक अपनी खुदी  ,  एक ख़ुदा बेच रहा है  :",NOT
644,"वोट जरुर करें। धूप हो या छांव हो ,  वोट करें राष्ट्र के निर्माण में ,  राष्ट्र के सम्मान में ,  प्रजातंत्र के अभिमान में ,  अपना योगदान दें। वोट जरुर करें https : //t.co/2WPgJGemMZ",NOT
645,पप्पू भगवान के घर जाएगा  मोदी ही तो आएगा,NOT
646,:  मैंने जिस लड़की को चाहा आज उसी के बच्चे मुझे कहते हैं  पापा स्कूल तक छोड़ दो....😝🤣🤸  मेको हर कोई की तरह मामा नहीं बनना😝🤣🤸🏃🏃,NOT
647,तानाशाही है सब करेगी वंहा,NOT
648,:  पत्रकार~ इस बार काँग्रेस की कितनी सीट आएगी ??? ~ 🤣🤣😝😜  https : //t.co/Dh42WhTL77,HOF
649,":  #चाणक्यनीति नकस्तूरी मृग के बारे में अपने सुना होगा , उसे अपनी ही कस्तूरी का भान नहीं होता। उसी प्रकार प्रजा भी होती है स्…",NOT
650,ऊँ श्री हरि विष्णु,NOT
651,आजाएंगे हमें छोड़ कर कहा जाएंगे,NOT
652,"chanda ♥️ tumhein tou pata hai ,  sometimes I don't know kese kahoon ya sunnay wala samjhega? Ya main samjha bhi paunga?",NOT
653,https : //t.co/an6YpFdbVW  दाईम पड़ा हुआ तिरे दर पर नहीं हूँ मैं खाक़ ऐसी जिन्दगी पे के पत्थर नहीं हुँ मैं  क्यों गर्दिशें मदाम से घबरा ना जाए दिल इन्सान  हूँ हाय इन्सान हूँ पियाला-ओ-सागर नहीं हूँ मैं  रखते हो तुम... https : //t.co/an6YpFdbVW,NOT
654,हा तो एक बात बताओ साल के अंदर न कोई दंगा हुआ नही कोई देश के अंदर कोई बम विस्फोट हुआ भाई लोग असलियत यही की यही लोग जातिवाद के नाम पर जहर उगलेंगे और  जितने भी मुसलमान भाई है और के बाद में बिहार में अंतर देख तब किसी को सपोर्ट करो ये सब सिर्फ आपलोगो को वोट बैंक समझते है,NOT
655,":  जंगल जाना तेरे बस का नहीं ,  वहाँ वीर जाते है वाकवीर नही और वैसे भी तुम विलासिता मे इतने लीन हो गये हो की बहुत शीघ्र लक्ष्मी…",NOT
656,सब कुछ मिल जाए तो       तमन्ना किसकी  करोगे 🥀 अधूरी ख्वाहिशें ही तो      जीने  का मज़ा देती हैं,NOT
657,2014-2019  : - राष्ट्रवाद   : - हिंदुत्वा  : - पाकिस्तान  : - देशद्रोही  : - टुकरे टुकरे गैंग  : - वन्दे मातरम्  किंतु मुद्दा है : -    : - रोटी/कपड़ा/मकान  : - किसान/नौजवान/छात्र  : - रोज़गार  भाजपा कर क्या रही है :   कोंग्रेस के सरकार में सब सामान्य चल राह था किंतु हम ठगा गए।,NOT
658,:  राजस्थान में ये क्या हो रहा है महीने में बलात्कार दुल्हन का अपहरण।  कहाँ मरे वो लोग जो कहते थे वसुंधरा तेरी खेर नहीं।…,NOT
659,:  💞तबाह होकर भी तबाही दिखती नही  ये इश्क़ है हज़ूर इसकी दवाई बिकती नहीं💞 https : //t.co/8L3C8uN2ff,NOT
660,:  यह पहली बार वोट देने जा रही है और इसे लगता है कि केंद्र में बदलाव जरूरी है..   दिल्ली के युवा जो पहली बार…,HOF
661,:  लोग भी यों ही बात का बतंगड़ बना देते हैं/ अब कोई मूँगफली बेचने के लिए तो राजनीति में नहीं आता ना! 🤣 https : //t.co/yLTAb7y8Jv,NOT
662,मई को नानी के साथ सब कुछ याद आयेगा पर मा नही आयेगी । पप्पू के साथ नानी के घर चले जाना ।,NOT
663,दुष्यंत चौटाला जी को साल बाद समझ आ ही गया कि बरवाला में जो नरसंहार हुआ उसके लिए दोषी हरियाणा की भाजपा सरकार है..दुष्यंत जी भाजपा ने जो किया उसका खामियाजा तो उसको भुगतना ही पड़ेगा लेकिन साल तक जो लोग सच जानते हुए भी चुप रहे जनता उन्हें भी कभी माफ़ नहीं कर,NOT
664,:  तुझसे बात करने के बाद ऐसा सुकून मिलता है.. जैसे की लगता है दुनिया की सारी खुशी मिल गई..      https : //t.co/q22CQCZMFI R…,NOT
665,:  वोट देने से पहले याद रखे शहीदों का अपमान करने वाली पार्टी बीजेपी और उसके उम्मीदवारो को मुँह की खिलानी है।  #BhopalLoksa…,HOF
666,":  राजनैतिक लाभ उठाने में रह न जाए कोई कमी ,   इसके लिए हर किस्से को बनाते हैं झूठ की सर जमीं।  https : //t.co…",NOT
667,"मैं तो कब से इसका पता पुछ रही हुं ,  डर से ये लतखोर अपना पता बताता ही नही।",HOF
668,:  अगले इंटरव्यू में कोई पत्रकार ये मोदी से ये न पूछ लें  क्या आप चड्ड़ी पहनते हो,HOF
669,:  आज ही के दिन ही लोकतंत्र की हत्या कर दी गयी और देश के संविधान की धज्जियां उड़ा दी गयी।  इसलिए इस दिन को हम #TheBlackDa…,NOT
670,"अरे ये वो वाले है काले को सफ़ेद और ले लो ले लो करोड़ में ले लो ,  अपने व्यभिचार का स्वयं पोस्टर बनाते है और फिर मंच पे घड़ियालों साँसों ,  देखो इसने मुझे ऐसे कहा इसलिए मुझे वोट दो",NOT
671,"IYC ""गडकरी ने दिया बड़ा बयान कहा ""भाजपा नरेंद्र मोदी और अमित शाह की पार्टी नहीं I https : //t.co/HORAaU2RBG""",NOT
672,"किसी का दिल तोडना आज तक नही आया मुझे ,  प्यार करना जो अपनी माँ से सीखा है मैंने।",NOT
673,":  पहली बार वोट करने वालों को बताया जा रहा है कि के पहले भारत की विदेश में इज्जत नहीं मिलती थी ,  देखिए 1985…",NOT
674,":  डाक्टर आप को डॉक्टर बन्ने के लिए प्रोत्साहित करेगा ,  इन्जीनियर ,  इन्जीनियर बन्ने के लिए ,  लेकिन जिसने वर्षो तक भीख मांग कर…",HOF
675,"मसूद अज़हर को ग्लोबल आतंकी घोषित करवाने का क्रेडिट मोदी को नहीं जाता ,  ये कहने वाले अगली ही लाइन में ये भी कह रहे हैं की मोदी ने पंद्रह लाख़ ,  रोज़गार ,  विकास और तमाम मुद्दों से ध्यान भटकाने के लिए मसूद को ग्लोबल आतंकी घोषित करवाया है.😄-अनुराग मुस्कान",NOT
676,Ok you win👍 जो ट्वीट किए वो डिलीट कर रहा हूं  आपने भाई कहां इसलिए मेरे हिसाब से भाई बहन की लड़ाई में बहन ही जितनी चाहिए,NOT
677,":  ""मेरी बेटी बचपन से ही चल फिर नहीं सकती।धीरे-धीरे जब वह बड़ी होने लगी तब उसे कंधे पर उठा कर खेतों में ले जाना मेरे लिए…",NOT
678,Mazaak hai,NOT
679,मोदी जी एवेंजर होते तो इंफिनिटी वॉर में ही मार देते साले थानोस को क्लाउड टेक्निक से,NOT
680,सिद्धू की धुलाई कर के आ रहे हो,NOT
681,चल यारा गुस्सा कर जरा गुस्से में तू प्यार कर जरा,NOT
682,":  JNU में जिस नौजवान ने ये कहा था ,  भारत तेरे टुकड़े होंगे , जिस पर देशद्रोह का मुक़दमा चल रहा है और वो जेल में रहे ,  दिग्विजय…",NOT
683,":  कन्हैया ने ""टुकड़े-टुकड़े"" नारा नहीं लगाया था !! ये क्लिप जोड़ी गई थी !! ""भारत माता तेरे टुकड़े…",NOT
684,:   🎋कुरान ज्ञान दाता अल्लाह कह रहा है कि उस कबीर परमात्मा पर विश्वास रखो। वह कभी मरने वाला नहीं है। तारीफ के साथ उसकी…,NOT
685,"जिसके खुद के घर शीशे के होते है ,  वो दुसरो के घरों में पत्थर नी मारा करते 😜😜😜😂😂😂",NOT
686,":  मोदी सरकार ने अमृतसर में IIM स्थापित किया ,  भटिंडा में AIIMS दिया ,  फिरोजपुर में PGI की स्थापना की जा रही है।  मोदी जी ने जालि…",NOT
687,:  अर्ज किया है 😂😂  एक लड़की को एक लड़का बार बार फोन करके परेशान किए जा रहा था  तंग आकर लड़की ने सिम को ही निकाल कर फेंक दिया…,NOT
688,:  मई  भाजपा गई I https : //t.co/etPB4X41lp,NOT
689,:  हम बंगाल की डायन को भी दीदी कहते हैं। यह हमारा संस्कार है।,HOF
690,"नजरों को तेरे प्यार से इंकार नहीं है ,  अब मुझे किसी और का इंतज़ार नहीं है ,  खामोश अगर हूँ मैं तो ये वजूद है मेरा तुम ये न समझना कि तुमसे प्यार नहीं है। https : //t.co/6t78HusAIY",NOT
691,भाजपा सरकार का मई से बुरा दिन आने वाला है,NOT
692,:  राहुल और प्रियंका का घर बिल्कुल अगल बगल है दोनों घरों में सिर्फ एक दीवार का अंतर है राहुल के घर में एक मुर्गा है जिसने…,NOT
693,":  कांग्रेस कहती है कि वो हमारे सैनिकों को मिला सुरक्षा कवच ,  उनको मिला विशेष कानून ही हटा देगी।  कांग्रेस कह रही है कि वो देशद्…",NOT
694,:  सरकारो मे बैठे पार्टीयो को ग्लैमर दिखाकर जनता को प्रभावित करना भी चुनाव अंचार संहिता का उल्लंघन ही माने चुनाव आयोग https : …,NOT
695,तुझे पेमेंट मिल गई क्या 🤣,NOT
